업종명,인허가일자,업소명,도로명주소,영업장면적,영업자시작일,업태명
일반음식점,2011-11-04,최영희 언양불고기,"서울특별시 성동구 무학봉28길 21 (행당동, 286-12 지상1층)",72.6,2016-01-27,한식
일반음식점,2011-12-01,한촌설렁탕성수뚝도점,"서울특별시 성동구 뚝섬로 389 (성수동2가, 성수2가 339-1 지상1층)",105,2014-12-15,한식
일반음식점,2011-12-20,대도식당,"서울특별시 성동구 무학로14길 4-20, 1층 (홍익동)",78.35,2013-07-17,한식
일반음식점,2011-05-30,모모토리,"서울특별시 성동구 한림말길 40, 지상1층 (옥수동)",29.03,2012-09-10,일식
일반음식점,2012-02-10,앙심품은도야지,"서울특별시 성동구 성덕정길 74 (성수동2가, 347-2 지상1,2층)",141.14,2015-05-19,한식
일반음식점,2012-02-13,행당족발,"서울특별시 성동구 행당로 109 (행당동, 행당동 317-84 지상1층)",52.54,2014-07-31,한식
일반음식점,2012-03-12,엄마손,"서울특별시 성동구 왕십리로 213 (행당동, 33-6 지하1층)",50,2015-06-08,한식
일반음식점,2012-03-21,짬봉타운,"서울특별시 성동구 성수이로 54, 지상1층 (성수동2가, 326-4)",29.7,2012-03-21,중국식
일반음식점,2012-04-03,애리 꼼닭발,"서울특별시 성동구 왕십리로22길 3, 1층 (도선동, 50)",50,2013-06-07,한식
일반음식점,2012-04-20,깡통집,"서울특별시 성동구 광나루로6길 49, 1층 (성수동2가, 280-4)",61.2,2013-04-26,분식
일반음식점,2012-05-17,한우마을,"서울특별시 성동구 고산자로24길 11, 2층 (마장동, 509-11)",247,2016-04-05,한식
일반음식점,2012-05-18,전주콩나물해장국,"서울특별시 성동구 고산자로6길 40, 105.106호 (행당동, 140 레몬프라자)",127.34,2014-12-30,한식
일반음식점,2012-05-22,명태촌,"서울특별시 성동구 뚝섬로 385-32, 지상2층 (성수동2가, 339-160)",92,2015-08-26,한식
일반음식점,2012-05-30,브릭스커피,"서울특별시 성동구 마조로11길 13, 1층 (행당동, 1-41)",77.2,2012-05-30,기타
일반음식점,2012-06-14,무한통삼,"서울특별시 성동구 마조로9길 8, 1층 (행당동, 1-82)",56.6,2013-06-17,한식
일반음식점,2012-06-27,나주곱창,"서울특별시 성동구 마장로 237, 1층 (마장동, 574)",70,2016-05-09,한식
일반음식점,2012-07-04,맛닭꼬 왕십리점,"서울특별시 성동구 왕십리로21길 9, 지상1층 (행당동, 286-34)",33.83,2014-11-27,통닭(치킨)
일반음식점,2012-07-11,꽃나라분식,"서울특별시 성동구 성수이로 24-1, 1층 (성수동2가)",8,2013-05-06,분식
일반음식점,2012-07-26,웰빙칼국수,"서울특별시 성동구 무학로6길 50, 101동 지상1층 161호 (도선동, 삼성쉐르빌)",39.7,2015-11-24,분식
일반음식점,2012-08-14,만땅,"서울특별시 성동구 왕십리로24길 13-1, 1층 (도선동, 201-2)",32.4,2014-07-18,한식
일반음식점,2012-08-22,싱싱생고기,"서울특별시 성동구 동일로 265, 지상1층 102호 (송정동, 90-7 건영아파트상가)",44.8,2015-04-30,한식
일반음식점,2012-09-07,신의주찹쌀순대,"서울특별시 성동구 독서당로40길 39, 지하2층 208,217호 (옥수동, 560 어울림상가)",70.9,2012-09-07,한식
일반음식점,2012-09-07,현영이네,서울특별시 성동구 성수일로 40 (성수동1가),20,2012-09-07,분식
일반음식점,2012-10-04,하이꼬꼬,"서울특별시 성동구 독서당로40길 39, 근린생활시설동 218-2,218-3호 (옥수동, 560)",88.14,2016-06-17,통닭(치킨)
일반음식점,2012-10-22,봉구스밥버거(무학여고점),"서울특별시 성동구 행당로 129, 지상1층 (행당동, 317-52 외 2필지)",19.8,2013-10-30,패스트푸드
일반음식점,2012-11-13,일품,"서울특별시 성동구 무학봉길 64-4, 지상1층 (하왕십리동, 980-1)",39,2013-09-24,한식
일반음식점,2012-11-16,보쌈제복(한양대점),"서울특별시 성동구 사근동길 59, 지상1층 (사근동, 204-3)",29,2015-04-07,정종/대포집/소주방
일반음식점,2012-11-20,미리내,"서울특별시 성동구 성덕정9길 4, 지상1층 (성수동1가, 252-3)",58,2012-11-20,한식
일반음식점,2012-11-23,진 차돌,"서울특별시 성동구 천호대로 274-1, 지상1층 (용답동, 103-8)",63.3,2012-11-23,한식
일반음식점,2012-11-23,쏘러스(Saurros),"서울특별시 성동구 마조로 21, 지상1층 2(-1)호 (행당동, 19-9)",13,2014-07-18,경양식
일반음식점,2012-11-28,또또식당,"서울특별시 성동구 왕십리로14가길 6, 지상1층 (성수동1가, 656-791)",52,2012-11-28,한식
일반음식점,2012-12-06,장가,"서울특별시 성동구 성수이로7길 27, 지상1층 101호 (성수동2가, 333-140)",65,2014-02-19,정종/대포집/소주방
일반음식점,2012-12-07,싸이드(SIDE),"서울특별시 성동구 무학로12길 6-2, 지상1층 (홍익동, 426)",48,2013-07-12,한식
일반음식점,2012-12-10,삼정한우암소구이,"서울특별시 성동구 고산자로24길 6, 지상2층 (마장동, 521-1)",173,2012-12-10,한식
일반음식점,2012-12-11,샤브한쌈,"서울특별시 성동구 독서당로40길 지하 39, 근린생활시설동 지1층 109,110호 (옥수동, 560)",248,2016-02-19,한식
일반음식점,2012-12-13,남원콩나물해장국,"서울특별시 성동구 성수일로12길 16-1, 1층 (성수동2가)",49.59,2012-12-13,한식
일반음식점,2012-03-29,해양,"서울특별시 성동구 금호로 17, 상가동 지1층 108호 (금호동4가, 서울숲2차푸르지오아파트)",59.76,2012-03-29,한식
일반음식점,2013-01-07,275 펍 (275 PUB),"서울특별시 성동구 독서당로 206, 2층 (옥수동)",73.6,2015-06-17,기타
일반음식점,2013-01-29,송가네 주먹고기,"서울특별시 성동구 고산자로 301, 지상1층 제4호 (마장동)",50,2013-01-29,한식
일반음식점,2013-01-30,화목육계장,"서울특별시 성동구 자동차시장1길 90, A동 지하1층 A호 (용답동)",48,2013-11-14,기타
일반음식점,2013-02-01,잇츠어거스트,"서울특별시 성동구 독서당로 339, 지상2층 (금호동4가)",13.8,2013-02-01,기타
일반음식점,2013-02-01,봉구스밥버거 금호점,"서울특별시 성동구 장터길 33, 지상1층 (금호동3가)",33,2015-03-11,까페
일반음식점,2013-02-07,어반스푼(Urban spoon),"서울특별시 성동구 독서당로 223, 래미안 옥수 리버젠 상가 지하4층 408호 (옥수동)",82.17,2013-02-07,경양식
일반음식점,2013-02-21,할머니냉면,"서울특별시 성동구 무수막길 84, 지상1층 (금호동2가)",30,2013-02-21,기타
일반음식점,2013-02-22,락앤웍 옥수점,"서울특별시 성동구 독서당로 223, 래미안 옥수 리버젠  상가동 지하3층 305,306호 (옥수동)",165,2014-04-29,중국식
일반음식점,2013-03-06,원조설렁탕,"서울특별시 성동구 마장로 228-23, 지상1층 (홍익동, 123-6)",79,2013-08-30,한식
일반음식점,2013-03-15,형부카레,"서울특별시 성동구 뚝섬로1길 53-1, 지상1층 (성수동1가)",50,2013-03-15,기타
일반음식점,2013-03-18,청춘 고깃간,"서울특별시 성동구 아차산로 96, 지상1층 (성수동2가, 신성빌딩)",53.32,2013-03-18,한식
일반음식점,2013-04-01,(주)채선당 옥수점,"서울특별시 성동구 매봉길 13, 지하3층 307,308호 (옥수동, 래미안옥수리버젠)",208.16,2013-04-01,한식
일반음식점,2013-05-09,원할머니 보쌈 족발.성수역점,"서울특별시 성동구 성수이로7길 7, 지상1층 101호 (성수동2가, 서울숲 한라시그마밸리)",113,2014-02-20,한식
일반음식점,2013-05-13,돔카페(Dome Cafe),"서울특별시 성동구 왕십리광장로 17, 지상7층 (행당동, 왕십리민자역사)",35.81,2013-05-13,까페
일반음식점,2013-05-15,하루 참치랑 연어랑,"서울특별시 성동구 왕십리로 66-26, 지상1층 (성수동1가)",50,2013-05-15,횟집
일반음식점,2013-05-15,여우집,"서울특별시 성동구 고산자로26길 5, 지상3층 (마장동)",179,2013-05-15,한식
일반음식점,2013-06-03,아폴로(보글보글밥상),"서울특별시 성동구 왕십리광장로 17, 지상4층 (행당동, 왕십리민자역사(enter-6))",55.72,2013-06-03,한식
일반음식점,2013-06-12,초가랑,"서울특별시 성동구 장터5길 3-1, 지상1층 (금호동3가)",18.58,2013-06-12,한식
일반음식점,2013-06-14,파머스카페,"서울특별시 성동구 왕십리로6길 11, 지상1층 (성수동1가)",49.9,2015-08-26,한식
일반음식점,2013-06-24,청정세꼬시,"서울특별시 성동구 금호로3길 6, 지상1층 (금호동4가)",51,2014-04-03,일식
일반음식점,2013-06-27,IT부페,"서울특별시 성동구 성수일로 77, 지하1층 B101호 (성수동1가, 서울숲 IT 밸리)",523,2014-02-11,뷔페식
일반음식점,2013-07-04,씨즐몬,"서울특별시 성동구 왕십리광장로 17, 지상4층 (행당동, 왕십리민자역)",55.7,2016-01-29,한식
일반음식점,2013-07-10,포메인,"서울특별시 성동구 마장로 195-14, 2층 (홍익동)",49.39,2014-09-01,한식
일반음식점,2013-07-11,용답기사식당,"서울특별시 성동구 천호대로 352-13, 지상1층 (용답동)",105,2013-07-11,한식
일반음식점,2013-07-16,이조순대국,"서울특별시 성동구 자동차시장1길 70, A동 지하1층 나열 25,26호 (용답동)",80,2014-03-18,한식
일반음식점,2013-07-29,길조,"서울특별시 성동구 독서당로 173, 지상1층 101호 (옥수동, 극동그린상가)",34.41,2013-07-29,한식
일반음식점,2013-08-07,두남자의 개수작,"서울특별시 성동구 왕십리로 107-1, 지상1층 (성수동1가)",15.04,2013-08-07,패스트푸드
일반음식점,2013-08-09,59쌀피자,"서울특별시 성동구 행당로 84, 지상1층 131호 (행당동, 한진종합상가)",21.96,2015-05-27,패스트푸드
일반음식점,2013-08-09,왕십리어시장(도소매),"서울특별시 성동구 마조로5길 4-12, 지상1층 (행당동)",70,2013-08-09,호프/통닭
일반음식점,2013-08-13,가츠로케,"서울특별시 성동구 금호로 102, 지상5층 511호 (금호동1가, 벽산아파트상가)",14.85,2013-08-13,경양식
일반음식점,2013-08-13,뚝섬삼겹,"서울특별시 성동구 왕십리로10길 15, 지상1층 (성수동1가)",23.76,2013-08-13,기타
일반음식점,2013-08-28,든든한 한끼,"서울특별시 성동구 마조로 17, 1층 26호 (행당동)",15.31,2013-08-28,호프/통닭
일반음식점,2013-08-30,신성웰빙족발,"서울특별시 성동구 성덕정17길 1, 지상1층 (성수동2가)",33,2013-08-30,기타
일반음식점,2013-08-30,명가,"서울특별시 성동구 무학봉16길 1, 지상1층 (하왕십리동)",20,2014-05-13,한식
일반음식점,2013-09-04,Mr박의돈워리,"서울특별시 성동구 청계천로 494, 121동 지상1층 110호 (하왕십리동)",36,2013-09-04,한식
일반음식점,2013-09-10,명성식당,"서울특별시 성동구 자동차시장1길 90, A동 지하1층 나19호 (용답동)",41.39,2013-09-10,한식
일반음식점,2013-09-12,도시장터,"서울특별시 성동구 상원4길 6, 지상1층 (성수동1가)",57,2014-12-11,한식
일반음식점,2013-09-13,금호포차,"서울특별시 성동구 금호산2길 23, 지상1층 (금호동3가)",19.21,2013-09-13,한식
일반음식점,2013-09-27,아리스타커피,"서울특별시 성동구 성수이로7길 32, 1층 (성수동2가)",83,2015-01-29,한식
일반음식점,2013-10-01,유어사이드,"서울특별시 성동구 금호로 17, 상가동 지하1층 124호 (금호동4가, 서울숲2차푸르지오)",30,2013-10-01,기타
일반음식점,2013-10-16,명국수,"서울특별시 성동구 뚝섬로 385-40, 지상1층 (성수동2가)",39,2013-10-16,분식
일반음식점,2013-10-23,리얼,"서울특별시 성동구 성수이로22길 31, 지상1층 (성수동2가)",45.32,2013-10-23,한식
일반음식점,2013-10-28,겨울연가,"서울특별시 성동구 마장로 199, 지상1층 (홍익동)",32.9,2013-10-28,한식
일반음식점,2013-11-27,미향,"서울특별시 성동구 용답중앙15길 13, 지상2층 (용답동)",118.08,2013-11-27,일식
일반음식점,2013-12-16,쉐프밥버거(한양여대점),"서울특별시 성동구 사근동길 63-1, 지상1층 (사근동)",13,2015-07-01,한식
일반음식점,2013-12-17,라성천사,"서울특별시 성동구 광나루로6길 35, 지상1층 104호 (성수동2가)",38.06,2013-12-17,분식
일반음식점,2013-12-18,에스,"서울특별시 성동구 무학로2길 45, 지상3층 (도선동)",76.79,2015-07-06,경양식
일반음식점,2014-01-14,봉구비어 왕십리역점,"서울특별시 성동구 무학봉26길 10, 지상1층 (하왕십리동)",54.63,2015-06-17,한식
일반음식점,2014-01-15,바우골곱창,서울특별시 성동구 장터5길 5 (금호동3가),27,2014-01-15,한식
일반음식점,2014-01-15,포크앤라이프,서울특별시 성동구 광나루로 302 (성수동2가),22.4,2014-01-15,경양식
일반음식점,2014-01-28,피자닷컴,"서울특별시 성동구 독서당로59다길 6, 1층 101호 (응봉동)",15,2014-01-28,패스트푸드
일반음식점,2014-02-10,라이홍,"서울특별시 성동구 성수일로 77, 102호 (성수동1가, 서울숲IT벨리)",86.48,2014-02-10,중국식
일반음식점,2014-02-13,한우와바다,"서울특별시 성동구 고산자로 349, 2층 (마장동)",114.7,2014-02-13,횟집
일반음식점,2014-02-14,잇쇼우,"서울특별시 성동구 상원10길 8-1, 1층 (성수동1가)",43.25,2014-02-14,일식
일반음식점,2014-02-19,돈벼락맛집,"서울특별시 성동구 상원길 24, 지상2층 (성수동1가, 락안빌딩)",144.11,2015-09-01,한식
일반음식점,2014-02-20,육백더육백,"서울특별시 성동구 행당로 35 (금호동1가, 1층)",224.4,2014-02-20,한식
일반음식점,2014-02-21,파이팅,서울특별시 성동구 마장로35나길 37 (마장동),82.5,2014-02-21,한식
일반음식점,2014-02-28,마장 고기마을,"서울특별시 성동구 마장로37길 53, 지상2층 (마장동)",142.48,2014-02-28,한식
일반음식점,2014-03-04,커피볶는집 낙타,"서울특별시 성동구 상원6나길 6, 1층 (성수동1가)",19.8,2014-03-04,까페
일반음식점,2014-03-10,부영숯불갈비,"서울특별시 성동구 왕십리로5길 14-1, 1층 (성수동1가)",24.32,2014-03-10,한식
일반음식점,2014-03-11,바르다김선생 옥수점,"서울특별시 성동구 독서당로 220, 101호 (옥수동)",58,2015-02-11,분식
일반음식점,2014-03-11,서기치킨 1979,"서울특별시 성동구 뚝섬로 392, 1층 (성수동2가)",50,2016-01-22,분식
일반음식점,2014-03-12,코끼리냉면칼국수,"서울특별시 성동구 금호산길 56, 1층 (금호동2가)",15,2014-03-12,분식
일반음식점,2014-03-31,서울분식,"서울특별시 성동구 고산자로 306, 1층 (마장동)",21,2014-03-31,한식
일반음식점,2014-04-07,봉짬뽕,"서울특별시 성동구 성수일로11길 11, 1층 (성수동1가)",57.8,2014-04-07,중국식
일반음식점,2014-04-09,부부요리단,"서울특별시 성동구 독서당로40길 25-1, 1층 (옥수동)",57.93,2014-04-09,한식
일반음식점,2014-04-11,짬뽕위에 더짬뽕,"서울특별시 성동구 서울숲6길 21, 1층 (성수동1가)",21.72,2014-04-11,중국식
일반음식점,2014-04-16,짝태 먹태,"서울특별시 성동구 아차산로7길 3, 1층 (성수동2가)",31.62,2014-04-16,호프/통닭
일반음식점,2014-04-24,성수갈비,서울특별시 성동구 왕십리로5길 12-1 (성수동1가),33.88,2014-04-24,한식
일반음식점,2014-04-25,디노체웨딩홀,"서울특별시 성동구 왕십리광장로 17, 6층, 7층 (행당동, 왕십리 민자역사 )","1,744.39",2014-04-25,뷔페식
일반음식점,2014-04-28,돈이야(춘향골),"서울특별시 성동구 성덕정길 48, 1층 (성수동1가)",44,2014-04-28,한식
일반음식점,2014-04-29,육지고기,"서울특별시 성동구 마조로 17, 1층 27호 (행당동)",15.31,2014-04-29,한식
